issue_no,repo,issue_url,title,description,patched_file_types,text_for_topic_modeling,prediction,confidence
3121,flowable-engine,https://github.com/flowable/flowable-engine/issues/3121,HistoricProcessInstanceQuery also query task variable,"**Describe the bug** when use HistoricProcessInstanceQuery with variable value, it also query query task variable with the same name **Expected behavior** HistoricProcessInstanceQuery only query process variable **Code**  HistoricProcessInstanceQuery query = historyService .createHistoricProcessInstanceQuery() .processInstanceId(""abc"") .includeProcessVariables(); query.variableValueEquals(""process_variable"", ""process_variable_value""); query.count();  this query produce a sql :  select count(distinct RES.ID_) from ACT_HI_PROCINST RES left outer join ACT_RE_PROCDEF DEF on RES.PROC_DEF_ID_ = DEF.ID_ inner join ACT_HI_VARINST A0 on RES.PROC_INST_ID_ = A0.PROC_INST_ID_ WHERE RES.PROC_INST_ID_ = ? and A0.NAME_ = ? and A0.VAR_TYPE_ = ? and (A0.TEXT_ = ?)  the right sql should be  select count(distinct RES.ID_) from ACT_HI_PROCINST RES left outer join ACT_RE_PROCDEF DEF on RES.PROC_DEF_ID_ = DEF.ID_ inner join ACT_HI_VARINST A0 on RES.PROC_INST_ID_ = A0.PROC_INST_ID_ WHERE RES.PROC_INST_ID_ = ? and A0.NAME_ = ? and A0.VAR_TYPE_ = ? and (A0.TEXT_ = ?) and A0.TASK_ID_ IS NULL  **Additional context** flowable: 6.6.0 , 6.7.0 database: mysql",source-file | source-file | config-file | test-file | test-file | source-file,"HistoricProcessInstanceQuery also query task variable **Describe the bug** when use HistoricProcessInstanceQuery with variable value, it also query query task variable with the same name **Expected behavior** HistoricProcessInstanceQuery only query process variable **Code**  HistoricProcessInstanceQuery query = historyService .createHistoricProcessInstanceQuery() .processInstanceId(""abc"") .includeProcessVariables(); query.variableValueEquals(""process_variable"", ""process_variable_value""); query.count();  this query produce a sql :  select count(distinct RES.ID_) from ACT_HI_PROCINST RES left outer join ACT_RE_PROCDEF DEF on RES.PROC_DEF_ID_ = DEF.ID_ inner join ACT_HI_VARINST A0 on RES.PROC_INST_ID_ = A0.PROC_INST_ID_ WHERE RES.PROC_INST_ID_ = ? and A0.NAME_ = ? and A0.VAR_TYPE_ = ? and (A0.TEXT_ = ?)  the right sql should be  select count(distinct RES.ID_) from ACT_HI_PROCINST RES left outer join ACT_RE_PROCDEF DEF on RES.PROC_DEF_ID_ = DEF.ID_ inner join ACT_HI_VARINST A0 on RES.PROC_INST_ID_ = A0.PROC_INST_ID_ WHERE RES.PROC_INST_ID_ = ? and A0.NAME_ = ? and A0.VAR_TYPE_ = ? and (A0.TEXT_ = ?) and A0.TASK_ID_ IS NULL  **Additional context** flowable: 6.6.0 , 6.7.0 database: mysql source-file source-file config-file test-file test-file source-file",bug,0.9
3659,flowable-engine,https://github.com/flowable/flowable-engine/issues/3659,createHistoricProcessInstanceQuery().list() returns DefinitionCategory.," historyService.createHistoricProcessInstanceQuery().processDefinitionCategory(""test"").list();  This interface can use `processDefinitionCategory()` as the query condition, but the return value does not include `DefinitionCategory`.",source-file | source-file | source-file | config-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | config-file | config-file | test-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | config-file | config-file | test-file | test-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | config-file | config-file | test-file | test-file | source-file,"createHistoricProcessInstanceQuery().list() returns DefinitionCategory.  historyService.createHistoricProcessInstanceQuery().processDefinitionCategory(""test"").list();  This interface can use `processDefinitionCategory()` as the query condition, but the return value does not include `DefinitionCategory`. source-file source-file source-file config-file test-file source-file source-file source-file source-file source-file source-file source-file source-file config-file config-file test-file test-file source-file source-file source-file source-file source-file source-file source-file source-file source-file config-file config-file test-file test-file source-file source-file source-file source-file source-file source-file source-file source-file source-file config-file config-file test-file test-file source-file",bug,0.9
249,flowable-engine,https://github.com/flowable/flowable-engine/issues/249,delete application and delete process fail in flowable-modeler," SEVERE: Servlet.service() for servlet [appDispatcher] in context with path [/flowable-modeler] threw exception [Request processing failed; nested exception is org.mybatis.spring.MyBatisSystemException: nested exception is org.apache.ibatis.executor.ExecutorException: No constructor found in org.flowable.app.domain.editor.ModelInformation matching [java.lang.String, java.lang.String, java.lang.Integer]] with root cause org.apache.ibatis.executor.ExecutorException: No constructor found in org.flowable.app.domain.editor.ModelInformation matching [java.lang.String, java.lang.String, java.lang.Integer] at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.createByConstructorSignature(DefaultResultSetHandler.java:650) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.createResultObject(DefaultResultSetHandler.java:599) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.createResultObject(DefaultResultSetHandler.java:574) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.getRowValue(DefaultResultSetHandler.java:379) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleRowValuesForSimpleResultMap(DefaultResultSetHandler.java:338) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleRowValues(DefaultResultSetHandler.java:313) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleResultSet(DefaultResultSetHandler.java:286) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleResultSets(DefaultResultSetHandler.java:183) at org.apache.ibatis.executor.statement.PreparedStatementHandler.query(PreparedStatementHandler.java:64) at org.apache.ibatis.executor.statement.RoutingStatementHandler.query(RoutingStatementHandler.java:79) at org.apache.ibatis.executor.SimpleExecutor.doQuery(SimpleExecutor.java:63) at org.apache.ibatis.executor.BaseExecutor.queryFromDatabase(BaseExecutor.java:324) at org.apache.ibatis.executor.BaseExecutor.query(BaseExecutor.java:156) at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:109) at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:83) at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:148) at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:141) at sun.reflect.GeneratedMethodAccessor923.invoke(Unknown Source) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) at java.lang.reflect.Method.invoke(Method.java:497) at org.mybatis.spring.SqlSessionTemplate$SqlSessionInterceptor.invoke(SqlSessionTemplate.java:434) at com.sun.proxy.$Proxy238.selectList(Unknown Source) at org.mybatis.spring.SqlSessionTemplate.selectList(SqlSessionTemplate.java:231) at org.flowable.app.repository.editor.ModelRelationRepositoryImpl.findModelInformationByChildModelId(ModelRelationRepositoryImpl.java:52) at org.flowable.app.service.editor.ModelRelationService.findParentModels(ModelRelationService.java:49) at org.flowable.app.service.editor.ModelRelationService$$FastClassBySpringCGLIB$$317a450f.invoke(<generated>) at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204) at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:720) at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157) at org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation(TransactionInterceptor.java:99) at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:281) at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:96) at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179) at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:655) at org.flowable.app.service.editor.ModelRelationService$$EnhancerBySpringCGLIB$$ca581901.findParentModels(<generated>) at org.flowable.app.rest.editor.ModelRelationResource.getModelRelations(ModelRelationResource.java:43) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) at java.lang.reflect.Method.invoke(Method.java:497) at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:221) at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:136)  Thanks",documentation-file | source-file,"delete application and delete process fail in flowable-modeler  SEVERE: Servlet.service() for servlet [appDispatcher] in context with path [/flowable-modeler] threw exception [Request processing failed; nested exception is org.mybatis.spring.MyBatisSystemException: nested exception is org.apache.ibatis.executor.ExecutorException: No constructor found in org.flowable.app.domain.editor.ModelInformation matching [java.lang.String, java.lang.String, java.lang.Integer]] with root cause org.apache.ibatis.executor.ExecutorException: No constructor found in org.flowable.app.domain.editor.ModelInformation matching [java.lang.String, java.lang.String, java.lang.Integer] at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.createByConstructorSignature(DefaultResultSetHandler.java:650) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.createResultObject(DefaultResultSetHandler.java:599) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.createResultObject(DefaultResultSetHandler.java:574) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.getRowValue(DefaultResultSetHandler.java:379) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleRowValuesForSimpleResultMap(DefaultResultSetHandler.java:338) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleRowValues(DefaultResultSetHandler.java:313) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleResultSet(DefaultResultSetHandler.java:286) at org.apache.ibatis.executor.resultset.DefaultResultSetHandler.handleResultSets(DefaultResultSetHandler.java:183) at org.apache.ibatis.executor.statement.PreparedStatementHandler.query(PreparedStatementHandler.java:64) at org.apache.ibatis.executor.statement.RoutingStatementHandler.query(RoutingStatementHandler.java:79) at org.apache.ibatis.executor.SimpleExecutor.doQuery(SimpleExecutor.java:63) at org.apache.ibatis.executor.BaseExecutor.queryFromDatabase(BaseExecutor.java:324) at org.apache.ibatis.executor.BaseExecutor.query(BaseExecutor.java:156) at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:109) at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:83) at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:148) at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:141) at sun.reflect.GeneratedMethodAccessor923.invoke(Unknown Source) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) at java.lang.reflect.Method.invoke(Method.java:497) at org.mybatis.spring.SqlSessionTemplate$SqlSessionInterceptor.invoke(SqlSessionTemplate.java:434) at com.sun.proxy.$Proxy238.selectList(Unknown Source) at org.mybatis.spring.SqlSessionTemplate.selectList(SqlSessionTemplate.java:231) at org.flowable.app.repository.editor.ModelRelationRepositoryImpl.findModelInformationByChildModelId(ModelRelationRepositoryImpl.java:52) at org.flowable.app.service.editor.ModelRelationService.findParentModels(ModelRelationService.java:49) at org.flowable.app.service.editor.ModelRelationService$$FastClassBySpringCGLIB$$317a450f.invoke(<generated>) at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204) at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:720) at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157) at org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation(TransactionInterceptor.java:99) at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:281) at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:96) at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179) at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:655) at org.flowable.app.service.editor.ModelRelationService$$EnhancerBySpringCGLIB$$ca581901.findParentModels(<generated>) at org.flowable.app.rest.editor.ModelRelationResource.getModelRelations(ModelRelationResource.java:43) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) at java.lang.reflect.Method.invoke(Method.java:497) at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:221) at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:136)  Thanks documentation-file source-file",bug,0.85
2584,flowable-engine,https://github.com/flowable/flowable-engine/issues/2584,Can not execute 'move' and 'moveToHistoryJob' on BPMN and CMMN job resource,**Describe the bug** The JobResource (REST API) for BPMN and CMMN does not allow to execute the 'move' or 'moveToHistoryJob' action anymore **Expected behavior** Dead letter jobs should be movable through the rest api PR follows,source-file | source-file | source-file | source-file,Can not execute 'move' and 'moveToHistoryJob' on BPMN and CMMN job resource **Describe the bug** The JobResource (REST API) for BPMN and CMMN does not allow to execute the 'move' or 'moveToHistoryJob' action anymore **Expected behavior** Dead letter jobs should be movable through the rest api PR follows source-file source-file source-file source-file,bug,0.95
268,flowable-engine,https://github.com/flowable/flowable-engine/issues/268,BusinessKey is not set when starting a process instance by message,In Flowable-engine 6.0.0 when I start a new process instance by a message then the business key I send in is not set in the process instance. This is both when using the Java API and Rest API. I have attached a small unit test displaying the problem. I Think the problem occurs in org.flowable.engine.impl.cmd.StartProcessInstanceByMessageCmd#execute(CommandContext commandContext). The businessKey is set here but not actually passed on to the ProcessInstanceHelper when the process instance is created. Process instances created using a process definition key set the business key correctly. [BusinessKeyNotSetTest.zip](https://github.com/flowable/flowable-engine/files/799482/BusinessKeyNotSetTest.zip),source-file | source-file | test-file | test-file,BusinessKey is not set when starting a process instance by message In Flowable-engine 6.0.0 when I start a new process instance by a message then the business key I send in is not set in the process instance. This is both when using the Java API and Rest API. I have attached a small unit test displaying the problem. I Think the problem occurs in org.flowable.engine.impl.cmd.StartProcessInstanceByMessageCmd#execute(CommandContext commandContext). The businessKey is set here but not actually passed on to the ProcessInstanceHelper when the process instance is created. Process instances created using a process definition key set the business key correctly. [BusinessKeyNotSetTest.zip](https://github.com/flowable/flowable-engine/files/799482/BusinessKeyNotSetTest.zip) source-file source-file test-file test-file,bug,0.9
456,flowable-engine,https://github.com/flowable/flowable-engine/issues/456,Problem when reusing the group of people,"If there is more than 1 component of the Group of People type, only the second is returned with the reuse of the variable. Example: if to create a current field group (group of people) and another group intended and the Task to fill the 2 fields. When opening the filled form or already reutizar 2 variables from resort in another form, the second field just makes the value of the variables.",source-file | source-file | source-file,"Problem when reusing the group of people If there is more than 1 component of the Group of People type, only the second is returned with the reuse of the variable. Example: if to create a current field group (group of people) and another group intended and the Task to fill the 2 fields. When opening the filled form or already reutizar 2 variables from resort in another form, the second field just makes the value of the variables. source-file source-file source-file",bug,0.8
1532,flowable-engine,https://github.com/flowable/flowable-engine/issues/1532,Flowable IDM: No longer working with external LDAP after update from 6.4.0 to 6.4.1,"We use `flowable-ui-idm-app` configured to connect to an external LDAP provider. After updating from `6.4.0` to `6.4.1` all logins fail with `""status"":500, ""error"":""Internal Server Error"", ""message"":""There is no PasswordEncoder mapped for the id ""null"""", ""path"":""/flowable-idm/app/authentication""`. I guess this is a side effect of https://github.com/flowable/flowable-engine/commit/248de5aec346df61be4ccec603dfa58b5a97f6ae (Cleanup Flowable Spring Boot Security Auto configuration). I tried setting `flowable.idm.password-encoder` to `spring_delegating_noop` (or other values), but this property is not used if `flowable.idm.ldap.enabled` is `true`. see: https://github.com/flowable/flowable-engine/blob/eeebfd23af3571741b60e3f663f17c0ecc50a812/modules/flowable-ui-idm/flowable-ui-idm-conf/src/main/java/org/flowable/ui/idm/conf/SecurityConfiguration.java#L79 **Edit:** https://github.com/flowable/flowable-engine/commit/248de5aec346df61be4ccec603dfa58b5a97f6ae really seems to be the cause. I build `flowable-ui-idm-app` version `6.4.1` but replaced the `flowable-spring-boot-autoconfigure` dependency with version `6.4.0` and the error disappeared.",source-file | config-file | test-file | test-file | test-file | test-file,"Flowable IDM: No longer working with external LDAP after update from 6.4.0 to 6.4.1 We use `flowable-ui-idm-app` configured to connect to an external LDAP provider. After updating from `6.4.0` to `6.4.1` all logins fail with `""status"":500, ""error"":""Internal Server Error"", ""message"":""There is no PasswordEncoder mapped for the id ""null"""", ""path"":""/flowable-idm/app/authentication""`. I guess this is a side effect of https://github.com/flowable/flowable-engine/commit/248de5aec346df61be4ccec603dfa58b5a97f6ae (Cleanup Flowable Spring Boot Security Auto configuration). I tried setting `flowable.idm.password-encoder` to `spring_delegating_noop` (or other values), but this property is not used if `flowable.idm.ldap.enabled` is `true`. see: https://github.com/flowable/flowable-engine/blob/eeebfd23af3571741b60e3f663f17c0ecc50a812/modules/flowable-ui-idm/flowable-ui-idm-conf/src/main/java/org/flowable/ui/idm/conf/SecurityConfiguration.java#L79 **Edit:** https://github.com/flowable/flowable-engine/commit/248de5aec346df61be4ccec603dfa58b5a97f6ae really seems to be the cause. I build `flowable-ui-idm-app` version `6.4.1` but replaced the `flowable-spring-boot-autoconfigure` dependency with version `6.4.0` and the error disappeared. source-file config-file test-file test-file test-file test-file",bug,0.9
2223,flowable-engine,https://github.com/flowable/flowable-engine/issues/2223,TaskQuery: scope is not available when including variables,"Hi, I just found out that when calling .includeTaskLocalVariables() or .includeProcessVariables(), the response does not contain any of the scope attributes. It happens when using both ProcessEngine and CmmnEngine. Why does this happen? Example bellow: ![image](https://user-images.githubusercontent.com/8373746/76636323-c07dbe80-6540-11ea-87cb-8840a5b1caf5.png) ![image](https://user-images.githubusercontent.com/8373746/76636346-cbd0ea00-6540-11ea-89f4-de92b9757222.png)",test-file | config-file,"TaskQuery: scope is not available when including variables Hi, I just found out that when calling .includeTaskLocalVariables() or .includeProcessVariables(), the response does not contain any of the scope attributes. It happens when using both ProcessEngine and CmmnEngine. Why does this happen? Example bellow: ![image](https://user-images.githubusercontent.com/8373746/76636323-c07dbe80-6540-11ea-87cb-8840a5b1caf5.png) ![image](https://user-images.githubusercontent.com/8373746/76636346-cbd0ea00-6540-11ea-89f4-de92b9757222.png) test-file config-file",bug,0.9
133,flowable-engine,https://github.com/flowable/flowable-engine/issues/133,Inconsistent Handling of IdentityLinks for tasks,"**Scenario** When a user is involved in a task an ""IdentityLink"" is created and it points to the TaskEntity Identity Links are not handled consistently dough: - ""candidate"" identity link types are persisted in ""ACT_RU_IDENTITYLINK"" and point to a task ""ACT_RU_TASK"" - ""assignee"" and ""owner"" identity link types - are persisted in ""ACT_RU_IDENTITYLINK"" but have **TASK_ID** null - have a ""PROC_INSTANCE_ID"" value - have the type ""participant"" (in fact they refer to a process participant rather than a task owner or assignee) - the actual link between a **TaskEntity** and a User/Group is kept in the ""ACT_RU_TASK"" table in column OWNER_, ASSIGNEE_ - the **TaskService.getIdentityLinksForTask(String)** method executes **GetIdentityLinksForTaskCmd** command which adds the two links manually and appends them two whatever it found in the DB **Problems** - the API is not consistent. **TaskService.getIdentityLinksForTask(String)** and **IdentityLinkEntityManager.findIdentityLinksByTaskId(String)** can return different results (depending if the task has an owner or assignee) - it affects #123 by making it difficult to keep track (count) of task identity links - the Historic Identity Links are incomplete. The updates regarding task assignee and task ownership are not present in ACT_HI_IDENTITYLINK. Only the entries regarding process participation are kept.",source-file | source-file | test-file | test-file | test-file | test-file | source-file | source-file | test-file | test-file | test-file | test-file | source-file | source-file | source-file | source-file | config-file | source-file | source-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | database-file | test-file,"Inconsistent Handling of IdentityLinks for tasks **Scenario** When a user is involved in a task an ""IdentityLink"" is created and it points to the TaskEntity Identity Links are not handled consistently dough: - ""candidate"" identity link types are persisted in ""ACT_RU_IDENTITYLINK"" and point to a task ""ACT_RU_TASK"" - ""assignee"" and ""owner"" identity link types - are persisted in ""ACT_RU_IDENTITYLINK"" but have **TASK_ID** null - have a ""PROC_INSTANCE_ID"" value - have the type ""participant"" (in fact they refer to a process participant rather than a task owner or assignee) - the actual link between a **TaskEntity** and a User/Group is kept in the ""ACT_RU_TASK"" table in column OWNER_, ASSIGNEE_ - the **TaskService.getIdentityLinksForTask(String)** method executes **GetIdentityLinksForTaskCmd** command which adds the two links manually and appends them two whatever it found in the DB **Problems** - the API is not consistent. **TaskService.getIdentityLinksForTask(String)** and **IdentityLinkEntityManager.findIdentityLinksByTaskId(String)** can return different results (depending if the task has an owner or assignee) - it affects #123 by making it difficult to keep track (count) of task identity links - the Historic Identity Links are incomplete. The updates regarding task assignee and task ownership are not present in ACT_HI_IDENTITYLINK. Only the entries regarding process participation are kept. source-file source-file test-file test-file test-file test-file source-file source-file test-file test-file test-file test-file source-file source-file source-file source-file config-file source-file source-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file database-file test-file",bug,0.9
1638,flowable-engine,https://github.com/flowable/flowable-engine/issues/1638,NullPointerException when saving response as JSON but the response returns no body,"When in the Flowable Modeler the field ""Save response as JSON"" is set to true and the response has no body content (e.g. with the DELETE request method), a NullPointerException is thrown:  Caused by: java.lang.NullPointerException at com.fasterxml.jackson.core.JsonFactory.createParser(JsonFactory.java:889) ~[jackson-core-2.9.8.jar:2.9.8] at com.fasterxml.jackson.databind.ObjectMapper.readTree(ObjectMapper.java:2551) ~[jackson-databind-2.9.8.jar:2.9.8] at org.flowable.http.HttpActivityExecutor.execute(HttpActivityExecutor.java:117) ~[flowable-http-6.4.1.jar:6.4.1]  136 more  The error refers to [HttpActivityExecutor.java:117](https://github.com/flowable/flowable-engine/blob/fa3b90ac134e66dada89c521aab53681dd7174cf/modules/flowable-http/src/main/java/org/flowable/http/HttpActivityExecutor.java#L117):  Object varValue = request.isSaveResponseAsJson() ? objectMapper.readTree(response.getBody()) : response.getBody();  where `response.getBody()` returns `null` and pass it to `readTree()`.",source-file | test-file | test-file | test-file | source-file | test-file | test-file | test-file | source-file | test-file | test-file | test-file,"NullPointerException when saving response as JSON but the response returns no body When in the Flowable Modeler the field ""Save response as JSON"" is set to true and the response has no body content (e.g. with the DELETE request method), a NullPointerException is thrown:  Caused by: java.lang.NullPointerException at com.fasterxml.jackson.core.JsonFactory.createParser(JsonFactory.java:889) ~[jackson-core-2.9.8.jar:2.9.8] at com.fasterxml.jackson.databind.ObjectMapper.readTree(ObjectMapper.java:2551) ~[jackson-databind-2.9.8.jar:2.9.8] at org.flowable.http.HttpActivityExecutor.execute(HttpActivityExecutor.java:117) ~[flowable-http-6.4.1.jar:6.4.1]  136 more  The error refers to [HttpActivityExecutor.java:117](https://github.com/flowable/flowable-engine/blob/fa3b90ac134e66dada89c521aab53681dd7174cf/modules/flowable-http/src/main/java/org/flowable/http/HttpActivityExecutor.java#L117):  Object varValue = request.isSaveResponseAsJson() ? objectMapper.readTree(response.getBody()) : response.getBody();  where `response.getBody()` returns `null` and pass it to `readTree()`. source-file test-file test-file test-file source-file test-file test-file test-file source-file test-file test-file test-file",bug,0.9
1878,flowable-engine,https://github.com/flowable/flowable-engine/issues/1878,Cannot delete a privilege for a group using REST API,"I tried to delete a privilege for a group using below API and I got a response status of 200 OK, but when I list all groups for a given privilege, the group that is not supposed to be fetched is included on the list. Moreover, I even tried to set a wrong/non-existent groupId and I am expecting it to throw an exception but still I got a response status of 200 OK. `/privileges/{privilegeId}/group/{groupId}` Upon checking the PrivilegeCollectionResource.java, I noticed that it is invoking deleteUserPrivilegeMapping of identityService. Shouldn't it be invoking deleteGroupPrivilegeMapping instead?  @ApiOperation(value = ""Deletes a privilege for a group"", nickname = ""deleteGroupPrivilege"", tags = { ""Privileges"" }) @ApiResponses(value = { @ApiResponse(code = 200, message = ""Indicates the group privilege has been deleted"") }) @DeleteMapping(value = ""/privileges/{privilegeId}/group/{groupId}"") public void deleteGroupPrivilege(@PathVariable String privilegeId, @PathVariable String groupId) { Privilege privilege = getPrivilegeById(privilegeId); if (restApiInterceptor != null) { restApiInterceptor.deleteGroupPrivilege(privilege, groupId); } identityService.deleteUserPrivilegeMapping(privilegeId, groupId); } ",source-file,"Cannot delete a privilege for a group using REST API I tried to delete a privilege for a group using below API and I got a response status of 200 OK, but when I list all groups for a given privilege, the group that is not supposed to be fetched is included on the list. Moreover, I even tried to set a wrong/non-existent groupId and I am expecting it to throw an exception but still I got a response status of 200 OK. `/privileges/{privilegeId}/group/{groupId}` Upon checking the PrivilegeCollectionResource.java, I noticed that it is invoking deleteUserPrivilegeMapping of identityService. Shouldn't it be invoking deleteGroupPrivilegeMapping instead?  @ApiOperation(value = ""Deletes a privilege for a group"", nickname = ""deleteGroupPrivilege"", tags = { ""Privileges"" }) @ApiResponses(value = { @ApiResponse(code = 200, message = ""Indicates the group privilege has been deleted"") }) @DeleteMapping(value = ""/privileges/{privilegeId}/group/{groupId}"") public void deleteGroupPrivilege(@PathVariable String privilegeId, @PathVariable String groupId) { Privilege privilege = getPrivilegeById(privilegeId); if (restApiInterceptor != null) { restApiInterceptor.deleteGroupPrivilege(privilege, groupId); } identityService.deleteUserPrivilegeMapping(privilegeId, groupId); }  source-file",bug,0.95
2561,flowable-engine,https://github.com/flowable/flowable-engine/issues/2561,Flowable email task : Email to should not be mandatory if email cc or email bcc is provided,**Describe the bug** We are using flowable email task. We have one of the requirement where we are allowing user to provide only bcc options. How ever flowable is throwing error that email to is mandatory. **Expected behavior** Email to should not b mandatory if Email cc or Email bcc is provided.,source-file | source-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | source-file | source-file | source-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | source-file,Flowable email task : Email to should not be mandatory if email cc or email bcc is provided **Describe the bug** We are using flowable email task. We have one of the requirement where we are allowing user to provide only bcc options. How ever flowable is throwing error that email to is mandatory. **Expected behavior** Email to should not b mandatory if Email cc or Email bcc is provided. source-file source-file test-file test-file test-file test-file test-file test-file test-file test-file test-file test-file source-file source-file source-file test-file test-file test-file test-file test-file test-file test-file test-file test-file test-file source-file,bug,0.9
