issue_no,repo,issue_url,title,description,patched_file_types,text_for_topic_modeling,prediction,confidence,combined_text
7283,vercel,https://github.com/vercel/vercel/issues/7283,"[CLI] When ""vercel dev"" proxies a request to a framework, its queries are not original ones and will result in errors for Vite.","When Vite plugins processing a Vue Single File Component(SFC) file, it will transform its style tag into a js file with a url like `/foo/bar/AComponent.vue?vue&type=style&index=0&lang.css`. Then it was used as a js module in the page. However when Vercel CLI dev server proxying it to frontend dev server, the cli doesn't use original url but generates a new one. Generated one is like: `/foo/bar/AComponent.vue?vue=&type=style&index=0&lang.css=`, which is not a valid css url that can be recognized by Vite. Its content is not processed by css plugins of Vite, but it's still used as a js module. Because of that, when running ""vercel dev"", if you write some css rules in the style tag of a Vue SFC file, the page will become blank and throw errors in browser console. It's very inconvenient for Vue developers if we can't use style tag in SFC. Cause is at: https://github.com/vercel/vercel/blob/bae26cc0178ff49c3050ceaf5db00969e510cc6b/packages/cli/src/util/dev/server.ts#L1703-L1707 Here it deletes original querystring (`origUrl.search`), and generates a new one together with pathname (`url.format(origUrl)`), which is the one with additional ""="". (`url.format()` internally uses `querystring.stringify()` that will add ""="" for empty fields in the object). In my local repo, I deleted L1704 & L1706 then it worked as expected. `url.format()` now uses original search string, so additional ""=""s are gone. But I don't know if it will impact other frameworks.",source-file | source-file | source-file | source-file | source-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file,cli proxies framework queries original ones result errors vite vite plugins processing vue single component sfc transform style tag url like foo bar acomponent vue vue type style index lang css used module page however cli server proxying frontend server cli use original url generates new one generated one like foo bar acomponent vue vue type style index lang css valid css url recognized vite content processed css plugins vite still used module running write css rules style tag vue sfc page become blank throw errors browser console inconvenient vue developers use style tag sfc cause https github blob bae ceaf packages cli util server deletes original querystring origurl search generates new one together pathname url format origurl one additional url format internally uses querystring stringify empty fields object local repo deleted worked expected url format uses original search string additional gone know impact frameworks,bug,0.9,"[CLI] When ""vercel dev"" proxies a request to a framework, its queries are not original ones and will result in errors for Vite. When Vite plugins processing a Vue Single File Component(SFC) file, it will transform its style tag into a js file with a url like `/foo/bar/AComponent.vue?vue&type=style&index=0&lang.css`. Then it was used as a js module in the page. However when Vercel CLI dev server proxying it to frontend dev server, the cli doesn't use original url but generates a new one. Generated one is like: `/foo/bar/AComponent.vue?vue=&type=style&index=0&lang.css=`, which is not a valid css url that can be recognized by Vite. Its content is not processed by css plugins of Vite, but it's still used as a js module. Because of that, when running ""vercel dev"", if you write some css rules in the style tag of a Vue SFC file, the page will become blank and throw errors in browser console. It's very inconvenient for Vue developers if we can't use style tag in SFC. Cause is at: https://github.com/vercel/vercel/blob/bae26cc0178ff49c3050ceaf5db00969e510cc6b/packages/cli/src/util/dev/server.ts#L1703-L1707 Here it deletes original querystring (`origUrl.search`), and generates a new one together with pathname (`url.format(origUrl)`), which is the one with additional ""="". (`url.format()` internally uses `querystring.stringify()` that will add ""="" for empty fields in the object). In my local repo, I deleted L1704 & L1706 then it worked as expected. `url.format()` now uses original search string, so additional ""=""s are gone. But I don't know if it will impact other frameworks."
2375,vercel,https://github.com/vercel/vercel/issues/2375,PCRE passing undefined,"PCRE group is passing `undefined` as string to the query string rather than not passing it at all. Maybe this is a misconfiguration on my end.  { ""version"": 2, ""builds"": [ { ""src"": ""./api/functions/**/*.js"", ""use"": ""@now/node"" }, ], ""routes"": [ { ""src"": ""/api/hello(/(?<name>[^/]+))?"", ""methods"": [""GET""], ""dest"": ""/api/functions/hello/index.js?name=$name"" } ] }  If I just call `/api/hello`, it passes `""undefined""` as the `name`.",source-file | test-file | source-file | test-file | source-file | test-file,pcre passing undefined pcre group passing undefined string query string rather passing maybe misconfiguration end builds api functions use node routes api hello name methods get dest api functions hello index name name call api hello passes undefined name,bug,0.9,"PCRE passing undefined PCRE group is passing `undefined` as string to the query string rather than not passing it at all. Maybe this is a misconfiguration on my end.  { ""version"": 2, ""builds"": [ { ""src"": ""./api/functions/**/*.js"", ""use"": ""@now/node"" }, ], ""routes"": [ { ""src"": ""/api/hello(/(?<name>[^/]+))?"", ""methods"": [""GET""], ""dest"": ""/api/functions/hello/index.js?name=$name"" } ] }  If I just call `/api/hello`, it passes `""undefined""` as the `name`."
673,vercel,https://github.com/vercel/vercel/issues/673,now alias ls [alias] does not work on simple aliases,## Aliases  $ now alias ls > 4 aliases found [877ms] under sequoia source url age https://auth-pqcfahnogz.now.sh https://sequoia-auth.now.sh 2d https://webapp-bpgcubktqz.now.sh https://sequoia-webapp.now.sh 2d [3 custom rules] https://sequoia-monolith.now.sh 2d [4 custom rules] https://counter-demo.now.sh 16d  ## `now alias ls alias-with-rules`  $ now alias ls counter-demo.now.sh pathname method dest /login * writer-gkdldldejq.now.sh /increment * writer-gkdldldejq.now.sh /logout * writer-gkdldldejq.now.sh * reader-jdaugptkks.now.sh  ## `now alias ls alias-without-rules`  $ now alias ls sequoia-auth.now.sh > Error! Could not match path alias for: sequoia-auth.now.sh  # Expected `now alias ls <alias>` returns info about an alias # Actual `now alias ls <alias>` **fails** if it's a simple url source alias,source-file | test-file | test-file | test-file,alias alias work simple aliases aliases alias aliases found sequoia url age https auth pqcfahnogz https sequoia auth https webapp bpgcubktqz https sequoia webapp custom rules https sequoia monolith custom rules https counter demo alias alias rules alias counter demo pathname method dest login writer gkdldldejq increment writer gkdldldejq logout writer gkdldldejq reader jdaugptkks alias alias without rules alias sequoia auth could match path alias sequoia auth expected alias alias returns alias actual alias alias fails simple url alias,bug,0.9,now alias ls [alias] does not work on simple aliases ## Aliases  $ now alias ls > 4 aliases found [877ms] under sequoia source url age https://auth-pqcfahnogz.now.sh https://sequoia-auth.now.sh 2d https://webapp-bpgcubktqz.now.sh https://sequoia-webapp.now.sh 2d [3 custom rules] https://sequoia-monolith.now.sh 2d [4 custom rules] https://counter-demo.now.sh 16d  ## `now alias ls alias-with-rules`  $ now alias ls counter-demo.now.sh pathname method dest /login * writer-gkdldldejq.now.sh /increment * writer-gkdldldejq.now.sh /logout * writer-gkdldldejq.now.sh * reader-jdaugptkks.now.sh  ## `now alias ls alias-without-rules`  $ now alias ls sequoia-auth.now.sh > Error! Could not match path alias for: sequoia-auth.now.sh  # Expected `now alias ls <alias>` returns info about an alias # Actual `now alias ls <alias>` **fails** if it's a simple url source alias
5580,vercel,https://github.com/vercel/vercel/issues/5580,Python bug: error occurs when url including special charactors visited,"The server cannot deal with url with special charactors when the serverless function is written in python using handler that inherits from the BaseHTTPRequestHandler class. For example, https://test.nicelee.vercel.app/api/date goes right, while https://test.nicelee.vercel.app/api/date?test=%E5%93%88%E5%93%88 goes wrong, or https://test.nicelee.vercel.app/api/date?test= goes wrong The serverless function follows here.  from http.server import BaseHTTPRequestHandler, HTTPServer from datetime import datetime count = 0 class handler(BaseHTTPRequestHandler): def do_GET(self): global count count = count + 1 self.send_response(200) self.send_header('Content-type', 'text/plain') self.end_headers() self.wfile.write(str(datetime.now().strftime('%Y-%m-%d %H:%M:%S\n')).encode()) self.wfile.write(str(count).encode()) return ",source-file,python bug occurs url including special charactors visited server cannot deal url special charactors serverless function written python handler inherits basehttprequesthandler class example https nicelee app api date goes right https nicelee app api date goes wrong https nicelee app api date goes wrong serverless function follows http server import basehttprequesthandler httpserver datetime import datetime count class handler basehttprequesthandler def get self global count count count self send response self send header content type text plain self end headers self wfile write str datetime strftime encode self wfile write str count encode return,bug,0.9,"Python bug: error occurs when url including special charactors visited The server cannot deal with url with special charactors when the serverless function is written in python using handler that inherits from the BaseHTTPRequestHandler class. For example, https://test.nicelee.vercel.app/api/date goes right, while https://test.nicelee.vercel.app/api/date?test=%E5%93%88%E5%93%88 goes wrong, or https://test.nicelee.vercel.app/api/date?test= goes wrong The serverless function follows here.  from http.server import BaseHTTPRequestHandler, HTTPServer from datetime import datetime count = 0 class handler(BaseHTTPRequestHandler): def do_GET(self): global count count = count + 1 self.send_response(200) self.send_header('Content-type', 'text/plain') self.end_headers() self.wfile.write(str(datetime.now().strftime('%Y-%m-%d %H:%M:%S\n')).encode()) self.wfile.write(str(count).encode()) return "
3772,vercel,https://github.com/vercel/vercel/issues/3772,now dev requires login and is missing --token from help,"`now dev` requires login now. If you don't log in it gives you a fun error like this:  Error! An unexpected error occurred! Error: The specified token is not valid at Object.getUser (/home/user/.config/yarn/global/node_modules/now/dist/index.js:2:2248948) at processTicksAndRejections (internal/process/task_queues.js:94:5) Error: The specified token is not valid at Object.getUser (/home/user/.config/yarn/global/node_modules/now/dist/index.js:2:2248948) at processTicksAndRejections (internal/process/task_queues.js:94:5)  In CI you can specify a token using `-t` or `--token`, but this is not listed in the description shown by specifying `--help`.",source-file | source-file | source-file | source-file | source-file,requires login missing token help requires login log gives fun like unexpected occurred specified token valid object getuser home user config yarn global node modules dist index processticksandrejections internal process task queues specified token valid object getuser home user config yarn global node modules dist index processticksandrejections internal process task queues specify token token listed description shown specifying help,bug,0.85,"now dev requires login and is missing --token from help `now dev` requires login now. If you don't log in it gives you a fun error like this:  Error! An unexpected error occurred! Error: The specified token is not valid at Object.getUser (/home/user/.config/yarn/global/node_modules/now/dist/index.js:2:2248948) at processTicksAndRejections (internal/process/task_queues.js:94:5) Error: The specified token is not valid at Object.getUser (/home/user/.config/yarn/global/node_modules/now/dist/index.js:2:2248948) at processTicksAndRejections (internal/process/task_queues.js:94:5)  In CI you can specify a token using `-t` or `--token`, but this is not listed in the description shown by specifying `--help`."
801,vercel,https://github.com/vercel/vercel/issues/801,`now dns add` should return error feedback in case of an error,Running:  $ now dns add <DOMAIN> TXT <VALUE>  on `v7.4.0` it returns me `> Error! Invalid number of arguments. See: now dns --help for usage.` but on `v8.0.1` it does not return anything. cc @sergiodxa,source-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file | test-file,dns return feedback case running dns domain txt value returns invalid number arguments see dns help usage return anything sergiodxa,bug,0.85,`now dns add` should return error feedback in case of an error Running:  $ now dns add <DOMAIN> TXT <VALUE>  on `v7.4.0` it returns me `> Error! Invalid number of arguments. See: now dns --help for usage.` but on `v8.0.1` it does not return anything. cc @sergiodxa
591,vercel,https://github.com/vercel/vercel/issues/591,now secret add results in an Error,"It looks like `now secret add` has a limit in terms of the variable name size. Using the command while setting a 30 characters long variable name results in an Error, but no message is provided.",source-file | test-file,secret results looks like secret limit terms variable name size command setting characters long variable name results message provided,bug,0.85,"now secret add results in an Error It looks like `now secret add` has a limit in terms of the variable name size. Using the command while setting a 30 characters long variable name results in an Error, but no message is provided."
631,vercel,https://github.com/vercel/vercel/issues/631,`now-cc add` country selection is Case Sensitive,"`United States` is ok, but it seems that `united states` is not",documentation-file | documentation-file | documentation-file | documentation-file | documentation-file | documentation-file | documentation-file | documentation-file | other-file,country selection case sensitive united states seems united states,bug,0.85,"`now-cc add` country selection is Case Sensitive `United States` is ok, but it seems that `united states` is not"
2759,vercel,https://github.com/vercel/vercel/issues/2759,Broken error when purchasing domains,"Currently, we're showing this if you try to purchase a domain: ![image](https://user-images.githubusercontent.com/6170607/62973981-7fd98d80-be17-11e9-85a9-b3f32686aff1.png) Instead, we want to STOP the spinner and print the error in a new fresh line. Furthermore, the error should not expose the entire stack trace. It should just print: > An unexpected error occurred while purchasing your domain. Please try again later.",source-file | source-file | source-file,broken purchasing domains currently showing purchase domain image https user images githubusercontent aff png instead want stop spinner print new fresh furthermore expose entire stack trace print unexpected occurred purchasing domain please later,bug,0.9,"Broken error when purchasing domains Currently, we're showing this if you try to purchase a domain: ![image](https://user-images.githubusercontent.com/6170607/62973981-7fd98d80-be17-11e9-85a9-b3f32686aff1.png) Instead, we want to STOP the spinner and print the error in a new fresh line. Furthermore, the error should not expose the entire stack trace. It should just print: > An unexpected error occurred while purchasing your domain. Please try again later."
3042,vercel,https://github.com/vercel/vercel/issues/3042,"""Authentication error"" on canary instead of ""You are not owner of the domain""","When adding an `alias` to now.json that the current token does not own, the stable channel shows:  > Deploying ~/Code/foo under username > Using project projectname > Error! You are not owner of the domain ""example.com""  However, the canary channel has regressed and shows the following:  > Deploying ~/Code/foo under username > Using project projectname > Error! Authentication error. Run `now login` to log-in again. ",test-file | source-file | source-file | source-file | source-file | test-file | test-file | source-file | source-file | source-file | source-file | test-file,authentication canary instead owner domain adding alias json current token stable channel shows deploying foo username project projectname owner domain example however canary channel regressed shows following deploying foo username project projectname authentication login log,bug,0.9,"""Authentication error"" on canary instead of ""You are not owner of the domain"" When adding an `alias` to now.json that the current token does not own, the stable channel shows:  > Deploying ~/Code/foo under username > Using project projectname > Error! You are not owner of the domain ""example.com""  However, the canary channel has regressed and shows the following:  > Deploying ~/Code/foo under username > Using project projectname > Error! Authentication error. Run `now login` to log-in again. "
