issue_no,repo,issue_url,title,description,patched_file_types,text_for_topic_modeling,prediction,confidence,combined_text
639,harness,https://github.com/harness/harness/issues/639,Params cannot contain the equals sign,"Because of https://github.com/drone/drone/blob/master/shared/build/script/script.go#L106 , seems you'll only get the portion of a param up until the = sign. Maybe something as simple as `strings.SplitN(env, ""="", 2)` ?",source-file | test-file | source-file | test-file | test-file | test-file | source-file | test-file | source-file | container-file,params cannot contain equals sign https github drone drone blob shared script script seems get portion param sign maybe something simple strings splitn env,bug,0.85,"Params cannot contain the equals sign Because of https://github.com/drone/drone/blob/master/shared/build/script/script.go#L106 , seems you'll only get the portion of a param up until the = sign. Maybe something as simple as `strings.SplitN(env, ""="", 2)` ?"
2710,harness,https://github.com/harness/harness/issues/2710,Sync Gitlab project in subgroups KO,"When you try to access on Gitlab sub-group project, the Ui respond 404 and the API respond: ",other-file | other-file | other-file | source-file | documentation-file | other-file | other-file | source-file,sync gitlab project subgroups access gitlab sub group project respond api respond,bug,0.85,"Sync Gitlab project in subgroups KO When you try to access on Gitlab sub-group project, the Ui respond 404 and the API respond: "
738,harness,https://github.com/harness/harness/issues/738,delete account - http 400,"I've setup Drone to sync against Bitbucket. When I click the main menu (top left) and select 'Users' I see a single user which is my Bitbucket account. When I click on that, I see on the user edit screen a button labelled 'Delete Account'. Clicking that results in a DELETE request to http://mydrone/api/users/bitbucket.org/<user> which returns HTTP 400 response. I'm guessing this is left-over code from when Drone supported local user accounts?",source-file,delete account http setup drone sync bitbucket click menu top left select users see single user bitbucket account click see user edit screen button labelled delete account clicking results delete http mydrone api users bitbucket user returns http response guessing left drone supported local user accounts,bug,0.9,"delete account - http 400 I've setup Drone to sync against Bitbucket. When I click the main menu (top left) and select 'Users' I see a single user which is my Bitbucket account. When I click on that, I see on the user edit screen a button labelled 'Delete Account'. Clicking that results in a DELETE request to http://mydrone/api/users/bitbucket.org/<user> which returns HTTP 400 response. I'm guessing this is left-over code from when Drone supported local user accounts?"
637,harness,https://github.com/harness/harness/issues/637,"Team Settings, forbidden access?","I just set up a fresh Drone.io instance and added a new team. At some point, when I clicked on ""Team Settings"" from the team-specific dashboard, I get a ""Forbidden"" message and a ""400: Bad Request"" response. This seemed to happen out of the blue. I installed Drone.io using a Docker container which I believe installs the latest version of Drone. Is there something that might cause this? Is there a way for me to delete the team given I no longer have access?",source-file,team settings forbidden access set fresh drone instance added new team point clicked team settings team specific dashboard get forbidden message bad response seemed happen blue installed drone docker container believe installs latest drone something might cause way delete team given longer access,bug,0.85,"Team Settings, forbidden access? I just set up a fresh Drone.io instance and added a new team. At some point, when I clicked on ""Team Settings"" from the team-specific dashboard, I get a ""Forbidden"" message and a ""400: Bad Request"" response. This seemed to happen out of the blue. I installed Drone.io using a Docker container which I believe installs the latest version of Drone. Is there something that might cause this? Is there a way for me to delete the team given I no longer have access?"
3274,harness,https://github.com/harness/harness/issues/3274,gitea oauth: cannot exchange code,"gitea: version [1.17.2] drone log:  {""level"":""error"",""msg"":""oauth: cannot exchange code: gta_xxxxxx: : ""  gitea log:  GET /login/oauth/access_token for 111.22.248.4:0, 405 Method Not Allowed  look [gitea oauth2-provider.md](https://github.com/go-gitea/gitea/blob/711cbcce8d6a193f5738c45861d11cb86b412ec7/docs/content/doc/developers/oauth2-provider.md) Need to change GET to POST",source-file | source-file,gitea oauth cannot exchange gitea drone log level msg oauth cannot exchange gta xxxxxx gitea log get login oauth access token method allowed look gitea oauth provider https github gitea gitea blob cbcce docs content developers oauth provider need get post,bug,0.9,"gitea oauth: cannot exchange code gitea: version [1.17.2] drone log:  {""level"":""error"",""msg"":""oauth: cannot exchange code: gta_xxxxxx: : ""  gitea log:  GET /login/oauth/access_token for 111.22.248.4:0, 405 Method Not Allowed  look [gitea oauth2-provider.md](https://github.com/go-gitea/gitea/blob/711cbcce8d6a193f5738c45861d11cb86b412ec7/docs/content/doc/developers/oauth2-provider.md) Need to change GET to POST"
2047,harness,https://github.com/harness/harness/issues/2047,Restarted build doesn't get correct {{build.link}},"The build only gets correct {{build.link}} when first run, after which {{build.link}} will use `localhost` instead the correct host url",source-file | test-file | test-file,restarted get correct link gets correct link first link use localhost instead correct host url,bug,0.85,"Restarted build doesn't get correct {{build.link}} The build only gets correct {{build.link}} when first run, after which {{build.link}} will use `localhost` instead the correct host url"
495,harness,https://github.com/harness/harness/issues/495,[exp] Gitlab Auth issue,"since last commits, i can't auth via gitlab, got NotFound Ok, go to `server/main.go` and add handler:  go goji.Post(""/api/auth/:host"", handler.GetLogin)  Launch drone, and test: Internal Error  @iMac  drone rvm:(ruby-2.1.3) git:(exp)  ./debian/drone/usr/local/bin/droned --config=./drone.conf 2014/10/01 19:38:16.206024 Starting Goji on [::]:8000 2014/10/01 19:40:23.911282 [iMac-Kirill/224rnGM5Au-000001] Started POST ""/api/auth/git.teobit.ru"" from 127.0.0.1:58796 2014/10/01 19:40:24.265804 [iMac-Kirill/224rnGM5Au-000001] Returning 400 in 354.500938ms 2014/10/01 19:40:24.635285 [iMac-Kirill/224rnGM5Au-000002] Started GET ""/favicon.ico"" from 127.0.0.1:58796 2014/10/01 19:40:24.635454 [iMac-Kirill/224rnGM5Au-000002] Returning 200 in 142.609us 2014/10/01 19:45:25.809654 [iMac-Kirill/224rnGM5Au-000003] Started POST ""/api/auth/git.teobit.ru"" from 127.0.0.1:58796 2014/10/01 19:45:26.090742 [iMac-Kirill/224rnGM5Au-000003] Returning 400 in 281.071105ms 2014/10/01 19:45:26.497144 [iMac-Kirill/224rnGM5Au-000004] Started GET ""/favicon.ico"" from 127.0.0.1:58796 2014/10/01 19:45:26.497312 [iMac-Kirill/224rnGM5Au-000004] Returning 200 in 145.985us 2014/10/01 19:45:28.678011 [iMac-Kirill/224rnGM5Au-000005] Started GET ""/gitlab"" from 127.0.0.1:58796 2014/10/01 19:45:28.678176 [iMac-Kirill/224rnGM5Au-000005] Returning 200 in 139.485us 2014/10/01 19:45:28.861238 [iMac-Kirill/224rnGM5Au-000006] Started GET ""/api/user"" from 127.0.0.1:58796 invalid token 2014/10/01 19:45:28.861321 [iMac-Kirill/224rnGM5Au-000006] Returning 401 in 64.215us 2014/10/01 19:45:29.041267 [iMac-Kirill/224rnGM5Au-000007] Started GET ""/api/stream/user"" from 127.0.0.1:63467 2014/10/01 19:45:29.137947 [iMac-Kirill/224rnGM5Au-000008] Started GET ""/favicon.ico"" from 127.0.0.1:58796 2014/10/01 19:45:29.138098 [iMac-Kirill/224rnGM5Au-000008] Returning 200 in 124.012us 2014/10/01 19:45:30.498867 [iMac-Kirill/224rnGM5Au-000009] Started POST ""/api/auth/gitlab.com"" from 127.0.0.1:58796 2014/10/01 19:45:31.000913 [iMac-Kirill/224rnGM5Au-000009] panic: interface conversion: interface is nil, not capability.Capability /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/recoverer.go:24 (0x42cd86b) func.006: debug.PrintStack() /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/panic.c:248 (0x40cbdfd) panic: runtimenewstackcall(d->fn, (byte*)d->args, d->siz); /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/iface.goc:292 (0x40dea10) assertE2Tret: runtimepanic(err); /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/iface.goc:280 (0x40de990) assertE2T: assertE2Tret(t, e, (byte*)&retbase); /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/capability/context.go:31 (0x42af94c) FromContext: return c.Value(reqkey).(Capability) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/capability/capability.go:22 (0x42af871) Enabled: return FromContext(c).Get(key) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/handler/login.go:51 (0x415295d) GetLogin: if capability.Enabled(ctx, capability.Registration) == false { /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/web.go:127 (0x416e894) HandlerFunc.ServeHTTPC: h(c, w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/router.go:210 (0x416d5a9) routeMachine.route: rm.routes[si].handler.ServeHTTPC(*c, w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/router.go:250 (0x416d91a) (*router).route: methods, ok := rm.route(c, w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware.go:94 (0x416e96f) func.002: router.route(&cs.C, w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/middleware/user.go:21 (0x415c819) func.005: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/middleware/header.go:25 (0x415b9bf) func.001: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/main.go:190 (0x40bd6d5) func.002: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/options.go:70 (0x42cd7ab) func.004: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/recoverer.go:29 (0x42cda29) func.007: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/logger.go:28 (0x42cd4a0) func.002: h.ServeHTTP(lw, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/request_id.go:68 (0x42cdd5f) func.008: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware.go:51 (0x4169b9f) (*cStack).ServeHTTP: s.m.ServeHTTP(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/mux.go:77 (0x416ad1f) (*Mux).ServeHTTP: stack.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1511 (0x412ca83) (*ServeMux).ServeHTTP: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1673 (0x412d3af) serverHandler.ServeHTTP: handler.ServeHTTP(rw, req) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1174 (0x412ae2e) (*conn).serve: serverHandler{c.server}.ServeHTTP(w, w.req) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/proc.c:1445 (0x40d0620) goexit: runtimegoexit(void) ",other-file | other-file | other-file | source-file | documentation-file | other-file | other-file,exp gitlab auth since last commits auth via gitlab got notfound server handler goji post api auth host handler getlogin launch drone internal imac drone rvm ruby git exp debian drone local droned config drone conf starting goji imac kirill rngm started post api auth git teobit imac kirill rngm returning imac kirill rngm started get favicon ico imac kirill rngm returning imac kirill rngm started post api auth git teobit imac kirill rngm returning imac kirill rngm started get favicon ico imac kirill rngm returning imac kirill rngm started get gitlab imac kirill rngm returning imac kirill rngm started get api user invalid token imac kirill rngm returning imac kirill rngm started get api stream user imac kirill rngm started get favicon ico imac kirill rngm returning imac kirill rngm started post api auth gitlab imac kirill rngm panic interface conversion interface nil capability capability users bugagazavr documents github zenazn goji web middleware recoverer func printstack local cellar libexec pkg runtime panic cbdfd panic runtimenewstackcall byte args siz local cellar libexec pkg runtime iface goc dea asserte tret runtimepanic err local cellar libexec pkg runtime iface goc asserte asserte tret byte retbase users bugagazavr documents github drone drone server capability context fromcontext return value reqkey capability users bugagazavr documents github drone drone server capability capability enabled return fromcontext get key users bugagazavr documents github drone drone server handler login getlogin capability enabled ctx capability registration false users bugagazavr documents github zenazn goji web web handlerfunc servehttpc users bugagazavr documents github zenazn goji web router routemachine route routes handler servehttpc users bugagazavr documents github zenazn goji web router router route methods route users bugagazavr documents github zenazn goji web middleware func router route local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github drone drone server middleware user func servehttp local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github drone drone server middleware header func servehttp local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github drone drone server func servehttp local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github zenazn goji web middleware options func servehttp local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github zenazn goji web middleware recoverer cda func servehttp local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github zenazn goji web middleware logger func servehttp local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github zenazn goji web middleware cdd func servehttp local cellar libexec pkg http server handlerfunc servehttp users bugagazavr documents github zenazn goji web middleware cstack servehttp servehttp users bugagazavr documents github zenazn goji web mux mux servehttp stack servehttp local cellar libexec pkg http server servemux servehttp servehttp local cellar libexec pkg http server serverhandler servehttp handler servehttp req local cellar libexec pkg http server conn serve serverhandler server servehttp req local cellar libexec pkg runtime proc goexit runtimegoexit void,bug,0.95,"[exp] Gitlab Auth issue since last commits, i can't auth via gitlab, got NotFound Ok, go to `server/main.go` and add handler:  go goji.Post(""/api/auth/:host"", handler.GetLogin)  Launch drone, and test: Internal Error  @iMac  drone rvm:(ruby-2.1.3) git:(exp)  ./debian/drone/usr/local/bin/droned --config=./drone.conf 2014/10/01 19:38:16.206024 Starting Goji on [::]:8000 2014/10/01 19:40:23.911282 [iMac-Kirill/224rnGM5Au-000001] Started POST ""/api/auth/git.teobit.ru"" from 127.0.0.1:58796 2014/10/01 19:40:24.265804 [iMac-Kirill/224rnGM5Au-000001] Returning 400 in 354.500938ms 2014/10/01 19:40:24.635285 [iMac-Kirill/224rnGM5Au-000002] Started GET ""/favicon.ico"" from 127.0.0.1:58796 2014/10/01 19:40:24.635454 [iMac-Kirill/224rnGM5Au-000002] Returning 200 in 142.609us 2014/10/01 19:45:25.809654 [iMac-Kirill/224rnGM5Au-000003] Started POST ""/api/auth/git.teobit.ru"" from 127.0.0.1:58796 2014/10/01 19:45:26.090742 [iMac-Kirill/224rnGM5Au-000003] Returning 400 in 281.071105ms 2014/10/01 19:45:26.497144 [iMac-Kirill/224rnGM5Au-000004] Started GET ""/favicon.ico"" from 127.0.0.1:58796 2014/10/01 19:45:26.497312 [iMac-Kirill/224rnGM5Au-000004] Returning 200 in 145.985us 2014/10/01 19:45:28.678011 [iMac-Kirill/224rnGM5Au-000005] Started GET ""/gitlab"" from 127.0.0.1:58796 2014/10/01 19:45:28.678176 [iMac-Kirill/224rnGM5Au-000005] Returning 200 in 139.485us 2014/10/01 19:45:28.861238 [iMac-Kirill/224rnGM5Au-000006] Started GET ""/api/user"" from 127.0.0.1:58796 invalid token 2014/10/01 19:45:28.861321 [iMac-Kirill/224rnGM5Au-000006] Returning 401 in 64.215us 2014/10/01 19:45:29.041267 [iMac-Kirill/224rnGM5Au-000007] Started GET ""/api/stream/user"" from 127.0.0.1:63467 2014/10/01 19:45:29.137947 [iMac-Kirill/224rnGM5Au-000008] Started GET ""/favicon.ico"" from 127.0.0.1:58796 2014/10/01 19:45:29.138098 [iMac-Kirill/224rnGM5Au-000008] Returning 200 in 124.012us 2014/10/01 19:45:30.498867 [iMac-Kirill/224rnGM5Au-000009] Started POST ""/api/auth/gitlab.com"" from 127.0.0.1:58796 2014/10/01 19:45:31.000913 [iMac-Kirill/224rnGM5Au-000009] panic: interface conversion: interface is nil, not capability.Capability /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/recoverer.go:24 (0x42cd86b) func.006: debug.PrintStack() /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/panic.c:248 (0x40cbdfd) panic: runtimenewstackcall(d->fn, (byte*)d->args, d->siz); /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/iface.goc:292 (0x40dea10) assertE2Tret: runtimepanic(err); /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/iface.goc:280 (0x40de990) assertE2T: assertE2Tret(t, e, (byte*)&retbase); /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/capability/context.go:31 (0x42af94c) FromContext: return c.Value(reqkey).(Capability) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/capability/capability.go:22 (0x42af871) Enabled: return FromContext(c).Get(key) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/handler/login.go:51 (0x415295d) GetLogin: if capability.Enabled(ctx, capability.Registration) == false { /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/web.go:127 (0x416e894) HandlerFunc.ServeHTTPC: h(c, w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/router.go:210 (0x416d5a9) routeMachine.route: rm.routes[si].handler.ServeHTTPC(*c, w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/router.go:250 (0x416d91a) (*router).route: methods, ok := rm.route(c, w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware.go:94 (0x416e96f) func.002: router.route(&cs.C, w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/middleware/user.go:21 (0x415c819) func.005: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/middleware/header.go:25 (0x415b9bf) func.001: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/drone/drone/server/main.go:190 (0x40bd6d5) func.002: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/options.go:70 (0x42cd7ab) func.004: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/recoverer.go:29 (0x42cda29) func.007: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/logger.go:28 (0x42cd4a0) func.002: h.ServeHTTP(lw, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware/request_id.go:68 (0x42cdd5f) func.008: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1235 (0x412b2b0) HandlerFunc.ServeHTTP: f(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/middleware.go:51 (0x4169b9f) (*cStack).ServeHTTP: s.m.ServeHTTP(w, r) /Users/bugagazavr/Documents/Go/src/github.com/zenazn/goji/web/mux.go:77 (0x416ad1f) (*Mux).ServeHTTP: stack.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1511 (0x412ca83) (*ServeMux).ServeHTTP: h.ServeHTTP(w, r) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1673 (0x412d3af) serverHandler.ServeHTTP: handler.ServeHTTP(rw, req) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/net/http/server.go:1174 (0x412ae2e) (*conn).serve: serverHandler{c.server}.ServeHTTP(w, w.req) /usr/local/Cellar/go/1.3.2/libexec/src/pkg/runtime/proc.c:1445 (0x40d0620) goexit: runtimegoexit(void) "
942,harness,https://github.com/harness/harness/issues/942,Drone doesn't work with Gitlab 7.9+,"As @kowalczykp and others have noted on Gitter, Drone does not appear to work with the latest versions of Gitlab. Drone will issue a 400 Bad Request for all incoming webhooks. Manually verified with tcpflow on ubuntu. `tcpflow -p -c -i eth0 port 80` Seems to stem from the gitlab go library. https://github.com/Bugagazavr/go-gitlab-client/blob/master/hook_payload.go#L93 Indirectly the message reads. _""Invalid hook received, payload format not recognized.""_",other-file | other-file,drone work gitlab kowalczykp others noted gitter drone appear work latest versions gitlab drone bad incoming webhooks manually verified tcpflow ubuntu tcpflow eth port seems stem gitlab library https github bugagazavr gitlab client blob hook payload indirectly message reads invalid hook received payload format recognized,bug,0.9,"Drone doesn't work with Gitlab 7.9+ As @kowalczykp and others have noted on Gitter, Drone does not appear to work with the latest versions of Gitlab. Drone will issue a 400 Bad Request for all incoming webhooks. Manually verified with tcpflow on ubuntu. `tcpflow -p -c -i eth0 port 80` Seems to stem from the gitlab go library. https://github.com/Bugagazavr/go-gitlab-client/blob/master/hook_payload.go#L93 Indirectly the message reads. _""Invalid hook received, payload format not recognized.""_"
1086,harness,https://github.com/harness/harness/issues/1086,"[Drone, Gitlab] ""Activate Now"" returns 500 Internal Server Error","Gitlab version: 7.12.2 Steps: - Setup Drone in gitlab under applications  Name: Drone Callback URL: http://drone.[myserver].com/api/auth/gitlab.com  - Setup drone.yml with client and secret keys to talk to gitlab  [gitlab] url = ""http://gitlab.[myserver].com"" client = ""exampleclientkey"" secret = ""examplesecretkey"" skip_verify=false open=false  - Activate returns:  POST http://drone.[myserver].com/api/repos/gitlab.[myserver].com/user/test 500 (Internal Server Error)  Logs: - Nothing in the apache log for gitlab - Not sure where else to look Cheers",other-file | source-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | other-file | source-file | other-file | other-file | source-file | source-file | other-file | documentation-file | other-file | other-file | other-file | source-file | source-file | source-file,drone gitlab activate returns internal server gitlab steps setup drone gitlab applications name drone callback url http drone myserver api auth gitlab setup drone yml client secret keys talk gitlab gitlab url http gitlab myserver client exampleclientkey secret examplesecretkey skip verify false open false activate returns post http drone myserver api repos gitlab myserver user internal server logs nothing apache log gitlab sure else look cheers,bug,0.9,"[Drone, Gitlab] ""Activate Now"" returns 500 Internal Server Error Gitlab version: 7.12.2 Steps: - Setup Drone in gitlab under applications  Name: Drone Callback URL: http://drone.[myserver].com/api/auth/gitlab.com  - Setup drone.yml with client and secret keys to talk to gitlab  [gitlab] url = ""http://gitlab.[myserver].com"" client = ""exampleclientkey"" secret = ""examplesecretkey"" skip_verify=false open=false  - Activate returns:  POST http://drone.[myserver].com/api/repos/gitlab.[myserver].com/user/test 500 (Internal Server Error)  Logs: - Nothing in the apache log for gitlab - Not sure where else to look Cheers"
809,harness,https://github.com/harness/harness/issues/809,invalid character '<' looking for beginning of value,"While trying to login using gitlab.com in drone, i get the following error  2015/01/13 14:32:18 invalid character '<' looking for beginning of value  I launched drone this way  DRONE_SERVER_PORT=localhost:9876 DRONE_GITLAB_URL=""http://gitlab.com"" droned  i tried using the Dockerfile and also using the debian package on ubuntu14.04 . Btw i also tried to authenticate manually against https://gitlab.com/api/v3/session and it works, so it does not seems to be related to wrong credentials. Any ideas?",source-file | test-file | source-file | test-file | test-file,invalid character looking beginning value trying login gitlab drone get following invalid character looking beginning value launched drone way drone server port localhost drone gitlab url http gitlab droned tried dockerfile also debian package ubuntu btw also tried authenticate manually https gitlab api session works seems related wrong credentials ideas,bug,0.85,"invalid character '<' looking for beginning of value While trying to login using gitlab.com in drone, i get the following error  2015/01/13 14:32:18 invalid character '<' looking for beginning of value  I launched drone this way  DRONE_SERVER_PORT=localhost:9876 DRONE_GITLAB_URL=""http://gitlab.com"" droned  i tried using the Dockerfile and also using the debian package on ubuntu14.04 . Btw i also tried to authenticate manually against https://gitlab.com/api/v3/session and it works, so it does not seems to be related to wrong credentials. Any ideas?"
2010,harness,https://github.com/harness/harness/issues/2010,Show errors on webhooks in user interface,I had a wrong indent in my .drone.yml. This resulted in a very unclear HTTP 400 response from Drone on my webhook in Bitbucket. I can figure 2 solutions: - either add the error to the HTTP 400 response - or show an attempted build in the user interface of Drone with what's going on,source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file | source-file,show errors webhooks user interface wrong indent drone yml resulted unclear http response drone webhook bitbucket figure solutions either http response show attempted user interface drone going,bug,0.85,Show errors on webhooks in user interface I had a wrong indent in my .drone.yml. This resulted in a very unclear HTTP 400 response from Drone on my webhook in Bitbucket. I can figure 2 solutions: - either add the error to the HTTP 400 response - or show an attempted build in the user interface of Drone with what's going on
2977,harness,https://github.com/harness/harness/issues/2977,No completed webhook sent,"Based on the [docs](https://docs.drone.io/webhooks/examples/#completed) there should be a webhook with a completed action. Saw [this](https://github.com/drone/drone/pull/2923) PR about implementing it. Am I missing something, or it is really not implemented correctly?",source-file | source-file | source-file | source-file | source-file | source-file | source-file | database-file | database-file | database-file | database-file | source-file | source-file,completed webhook sent based docs https docs drone webhooks examples completed webhook completed action saw https github drone drone implementing missing something really implemented correctly,bug,0.85,"No completed webhook sent Based on the [docs](https://docs.drone.io/webhooks/examples/#completed) there should be a webhook with a completed action. Saw [this](https://github.com/drone/drone/pull/2923) PR about implementing it. Am I missing something, or it is really not implemented correctly?"
