issue_no,repo,issue_url,title,description,patched_file_types,text_for_topic_modeling,prediction,confidence,combined_text
6444,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/6444,Search by ipaddress on customer search page list not working properly,nopCommerce version: 460beta Steps to reproduce the problem: Search by ipaddress on customer search page list not working properly domain/Admin/Customer/List Search in ip address with space and without space before number 172.70.218.52,other-file | other-file,search ipaddress customer search page list working properly beta steps reproduce search ipaddress customer search page list working properly domain admin customer list search address space without space number,bug,0.85,Search by ipaddress on customer search page list not working properly nopCommerce version: 460beta Steps to reproduce the problem: Search by ipaddress on customer search page list not working properly domain/Admin/Customer/List Search in ip address with space and without space before number 172.70.218.52
5746,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/5746,Sequence contains no elements,"nopCommerce version: 4.40.x Steps to reproduce the problem: We're getting a lot of 'Sequence contains no elements' errors in the logs, relating to '/catalog/getcatalogsubcategories' - we're using the ajax main menu. `System.InvalidOperationException: Sequence contains no elements at System.Linq.ThrowHelper.ThrowNoElementsException() at System.Linq.Enumerable.First[TSource](IEnumerable`1 source) at Nop.Web.Factories.CatalogModelFactory.PrepareSubCategoriesAsync(Int32 id) at Nop.Web.Controllers.CatalogController.GetCatalogSubCategories(Int32 id) at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.TaskOfIActionResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()  End of stack trace from previous location  at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeNextResourceFilter>g__Awaited|24_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.Rethrow(ResourceExecutedContextSealed context) at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.InvokeFilterPipelineAsync()  End of stack trace from previous location  at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker) at Microsoft.AspNetCore.Routing.EndpointMiddleware.<Invoke>g__AwaitRequestTask|6_0(Endpoint endpoint, Task requestTask, ILogger logger) at WebMarkupMin.AspNetCore5.WebMarkupMinMiddlewareBase.Invoke(HttpContext context) at StackExchange.Profiling.MiniProfilerMiddleware.Invoke(HttpContext context) in C:\projects\dotnet\src\MiniProfiler.AspNetCore\MiniProfilerMiddleware.cs:line 125 at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context) at Nop.Services.Authentication.AuthenticationMiddleware.InvokeAsync(HttpContext context) at FoxNetSoft.Plugin.Misc.CDNConnector.Infrastructure.CDNConnectorMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Localization.RequestLocalizationMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) at Nop.Services.Installation.InstallUrlMiddleware.InvokeAsync(HttpContext context, IWebHelper webHelper) at Nop.Services.Common.KeepAliveMiddleware.InvokeAsync(HttpContext context, IWebHelper webHelper) at Microsoft.AspNetCore.ResponseCompression.ResponseCompressionMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware.<Invoke>g__Awaited|6_0(ExceptionHandlerMiddleware middleware, HttpContext context, Task task)` ![Screen Shot 2021-06-25 at 13 32 29](https://user-images.githubusercontent.com/12123259/123425273-d8544700-d5b9-11eb-8411-b58fe9038743.png)",other-file,sequence contains elements steps reproduce getting lot sequence contains elements errors logs relating catalog getcatalogsubcategories ajax menu system invalidoperationexception sequence contains elements system linq throwhelper thrownoelementsexception system linq enumerable first tsource ienumerable nop web factories catalogmodelfactory preparesubcategoriesasync int nop web controllers catalogcontroller getcatalogsubcategories int microsoft aspnetcore mvc infrastructure actionmethodexecutor taskofiactionresultexecutor execute iactionresulttypemapper mapper objectmethodexecutor executor object controller object arguments microsoft aspnetcore mvc infrastructure controlleractioninvoker invokeactionmethodasync awaited controlleractioninvoker invoker valuetask actionresultvaluetask microsoft aspnetcore mvc infrastructure controlleractioninvoker invokenextactionfilterasync awaited controlleractioninvoker invoker task lasttask state next scope scope object state boolean iscompleted microsoft aspnetcore mvc infrastructure controlleractioninvoker rethrow actionexecutedcontextsealed context microsoft aspnetcore mvc infrastructure controlleractioninvoker next state next scope scope object state boolean iscompleted microsoft aspnetcore mvc infrastructure controlleractioninvoker invokeinnerfilterasync end stack trace previous location microsoft aspnetcore mvc infrastructure resourceinvoker invokenextresourcefilter awaited resourceinvoker invoker task lasttask state next scope scope object state boolean iscompleted microsoft aspnetcore mvc infrastructure resourceinvoker rethrow resourceexecutedcontextsealed context microsoft aspnetcore mvc infrastructure resourceinvoker next state next scope scope object state boolean iscompleted microsoft aspnetcore mvc infrastructure resourceinvoker invokefilterpipelineasync end stack trace previous location microsoft aspnetcore mvc infrastructure resourceinvoker invokeasync logged resourceinvoker invoker microsoft aspnetcore routing endpointmiddleware invoke awaitrequesttask endpoint endpoint task requesttask ilogger logger webmarkupmin aspnetcore webmarkupminmiddlewarebase invoke httpcontext context stackexchange profiling miniprofilermiddleware invoke httpcontext context projects dotnet miniprofiler aspnetcore miniprofilermiddleware microsoft aspnetcore authorization authorizationmiddleware invoke httpcontext context nop services authentication authenticationmiddleware invokeasync httpcontext context foxnetsoft plugin misc cdnconnector infrastructure cdnconnectormiddleware invoke httpcontext context microsoft aspnetcore localization requestlocalizationmiddleware invoke httpcontext context microsoft aspnetcore session sessionmiddleware invoke httpcontext context microsoft aspnetcore session sessionmiddleware invoke httpcontext context nop services installation installurlmiddleware invokeasync httpcontext context iwebhelper webhelper nop services common keepalivemiddleware invokeasync httpcontext context iwebhelper webhelper microsoft aspnetcore responsecompression responsecompressionmiddleware invoke httpcontext context microsoft aspnetcore diagnostics statuscodepagesmiddleware invoke httpcontext context microsoft aspnetcore diagnostics statuscodepagesmiddleware invoke httpcontext context microsoft aspnetcore diagnostics exceptionhandlermiddleware invoke awaited exceptionhandlermiddleware middleware httpcontext context task task screen shot https user images githubusercontent png,bug,0.85,"Sequence contains no elements nopCommerce version: 4.40.x Steps to reproduce the problem: We're getting a lot of 'Sequence contains no elements' errors in the logs, relating to '/catalog/getcatalogsubcategories' - we're using the ajax main menu. `System.InvalidOperationException: Sequence contains no elements at System.Linq.ThrowHelper.ThrowNoElementsException() at System.Linq.Enumerable.First[TSource](IEnumerable`1 source) at Nop.Web.Factories.CatalogModelFactory.PrepareSubCategoriesAsync(Int32 id) at Nop.Web.Controllers.CatalogController.GetCatalogSubCategories(Int32 id) at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.TaskOfIActionResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()  End of stack trace from previous location  at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeNextResourceFilter>g__Awaited|24_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.Rethrow(ResourceExecutedContextSealed context) at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted) at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.InvokeFilterPipelineAsync()  End of stack trace from previous location  at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker) at Microsoft.AspNetCore.Routing.EndpointMiddleware.<Invoke>g__AwaitRequestTask|6_0(Endpoint endpoint, Task requestTask, ILogger logger) at WebMarkupMin.AspNetCore5.WebMarkupMinMiddlewareBase.Invoke(HttpContext context) at StackExchange.Profiling.MiniProfilerMiddleware.Invoke(HttpContext context) in C:\projects\dotnet\src\MiniProfiler.AspNetCore\MiniProfilerMiddleware.cs:line 125 at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context) at Nop.Services.Authentication.AuthenticationMiddleware.InvokeAsync(HttpContext context) at FoxNetSoft.Plugin.Misc.CDNConnector.Infrastructure.CDNConnectorMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Localization.RequestLocalizationMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) at Nop.Services.Installation.InstallUrlMiddleware.InvokeAsync(HttpContext context, IWebHelper webHelper) at Nop.Services.Common.KeepAliveMiddleware.InvokeAsync(HttpContext context, IWebHelper webHelper) at Microsoft.AspNetCore.ResponseCompression.ResponseCompressionMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) at Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware.<Invoke>g__Awaited|6_0(ExceptionHandlerMiddleware middleware, HttpContext context, Task task)` ![Screen Shot 2021-06-25 at 13 32 29](https://user-images.githubusercontent.com/12123259/123425273-d8544700-d5b9-11eb-8411-b58fe9038743.png)"
5400,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/5400,Adding a new forum display wrong error message / Admin side,nopCommerce version: 4.40 Beta Steps to reproduce the problem: 1. Admin > Forum -> CreateForum 2. Click on Save or save and Continue Edit 3. display wrong error message of forum https://prnt.sc/104oq24,other-file | config-file,adding new forum display wrong message admin side beta steps reproduce admin forum createforum click save save continue edit display wrong message forum https prnt,bug,0.8,Adding a new forum display wrong error message / Admin side nopCommerce version: 4.40 Beta Steps to reproduce the problem: 1. Admin > Forum -> CreateForum 2. Click on Save or save and Continue Edit 3. display wrong error message of forum https://prnt.sc/104oq24
4621,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/4621,GetAllCheckoutAttributes returns incorrect list of store-specific attributes,"nopCommerce version: 4.20 For example, if we have this setup: Stores: * Store1 (ID: **1**) * Store2 (ID: **2**) Checkout attributes: * Attribute1 (All stores - not limited) * Attribute2 (Limited to Store2) Calling `GetAllCheckoutAttributes(2)` while in the admin area of Store1, will only return Attribute1. Given that I'm passing in the store id of Store2, shouldn't that have returned both Attribute1 and Attribute2? Shouldn't this authorization check `_storeMappingService.Authorize(ca)` be passing in the `storeId` parameter instead? (i.e. `_storeMappingService.Authorize(ca, storeId)`). At the moment, the `storeId` parameter is not used anywhere to actually limit the list to that store. More info: https://github.com/nopSolutions/nopCommerce/blob/develop/src/Libraries/Nop.Services/Orders/CheckoutAttributeService.cs#L103",other-file,getallcheckoutattributes returns incorrect list store specific attributes example setup stores store store checkout attributes attribute stores limited attribute limited store calling getallcheckoutattributes admin area store return attribute given passing store store returned attribute attribute authorization check storemappingservice authorize passing storeid parameter instead storemappingservice authorize storeid moment storeid parameter used anywhere actually limit list store https github nopsolutions blob develop libraries nop services orders checkoutattributeservice,bug,0.9,"GetAllCheckoutAttributes returns incorrect list of store-specific attributes nopCommerce version: 4.20 For example, if we have this setup: Stores: * Store1 (ID: **1**) * Store2 (ID: **2**) Checkout attributes: * Attribute1 (All stores - not limited) * Attribute2 (Limited to Store2) Calling `GetAllCheckoutAttributes(2)` while in the admin area of Store1, will only return Attribute1. Given that I'm passing in the store id of Store2, shouldn't that have returned both Attribute1 and Attribute2? Shouldn't this authorization check `_storeMappingService.Authorize(ca)` be passing in the `storeId` parameter instead? (i.e. `_storeMappingService.Authorize(ca, storeId)`). At the moment, the `storeId` parameter is not used anywhere to actually limit the list to that store. More info: https://github.com/nopSolutions/nopCommerce/blob/develop/src/Libraries/Nop.Services/Orders/CheckoutAttributeService.cs#L103"
5553,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/5553,VisibleIndividually option ignored,"nopCommerce version: 4.40 Steps to reproduce the problem: - Set a product in the catalog so 'Visible individually' option is not selected. - Start the store where this product is available - In the search box or in the item by category list, the product appears when it should not Fix: - In Nop.Services\Catalog\ProductServices.cs, - In public virtual async Task<IPagedList<Product>> SearchProductsAsync - Check the value (after line 815) with the below code `if (visibleIndividuallyOnly) productsQuery = productsQuery.Where(p => p.VisibleIndividually);`",other-file,visibleindividually option ignored steps reproduce set product catalog visible individually option selected start store product available search box item category list product appears nop services catalog productservices public virtual async task ipagedlist product searchproductsasync check value visibleindividuallyonly productsquery productsquery visibleindividually,bug,0.85,"VisibleIndividually option ignored nopCommerce version: 4.40 Steps to reproduce the problem: - Set a product in the catalog so 'Visible individually' option is not selected. - Start the store where this product is available - In the search box or in the item by category list, the product appears when it should not Fix: - In Nop.Services\Catalog\ProductServices.cs, - In public virtual async Task<IPagedList<Product>> SearchProductsAsync - Check the value (after line 815) with the below code `if (visibleIndividuallyOnly) productsQuery = productsQuery.Where(p => p.VisibleIndividually);`"
3174,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/3174,"Entity (Product, category, manufacturer, etc) seo name isn't changed based on language selection","nopCommerce version: beta 4.10 Steps to reproduce the problem: I added one language German. After i edited Apple-Icam product name and seo name in German language product name = to ICAM(German tab) Seo name = v-scla-hiu-new-york Front side when i opened product detail for English and German language . Working fine for both but **url seo** name is not changed based on language. Also,i enabled seo friendly url.",other-file,entity product category manufacturer etc seo name changed based language selection beta steps reproduce added one language german edited apple icam product name seo name german language product name icam german tab seo name scla hiu new york front side opened product detail english german language working fine url seo name changed based language also enabled seo friendly url,bug,0.85,"Entity (Product, category, manufacturer, etc) seo name isn't changed based on language selection nopCommerce version: beta 4.10 Steps to reproduce the problem: I added one language German. After i edited Apple-Icam product name and seo name in German language product name = to ICAM(German tab) Seo name = v-scla-hiu-new-york Front side when i opened product detail for English and German language . Working fine for both but **url seo** name is not changed based on language. Also,i enabled seo friendly url."
6610,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/6610,"In My Account-Addresses section, address gets saved when 'country'(required field) is kept empty.","nopCommerce version: 4.60.2 Steps to reproduce the problem: 1. Open My Account-Addresses menu. 2. Click on ""ADD NEW"" button. 3. Enter data in all fields except in ""Country"" field(do not select any country). 4. Click on ""SAVE"" button. 5. Check that the address gets saved successfully. ![MicrosoftTeams-image](https://user-images.githubusercontent.com/121164051/220570342-95fa71ef-e5ba-4359-a75c-438d3a68328f.png)",other-file | other-file,account addresses section address gets saved country required field kept empty steps reproduce open account addresses menu click new button enter data fields except country field select country click save button check address gets saved successfully microsoftteams image https user images githubusercontent png,bug,0.85,"In My Account-Addresses section, address gets saved when 'country'(required field) is kept empty. nopCommerce version: 4.60.2 Steps to reproduce the problem: 1. Open My Account-Addresses menu. 2. Click on ""ADD NEW"" button. 3. Enter data in all fields except in ""Country"" field(do not select any country). 4. Click on ""SAVE"" button. 5. Check that the address gets saved successfully. ![MicrosoftTeams-image](https://user-images.githubusercontent.com/121164051/220570342-95fa71ef-e5ba-4359-a75c-438d3a68328f.png)"
3411,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/3411,Form value count limit 2048 exceeded.,"nopCommerce version: 4.1 Steps to reproduce the problem: We have around 25 methods in Admin/Shipping/Restrictions multiplied for around 250 countries we get around 6250 elements in the form, far more than 2048 limit. Full error here: > System.IO.InvalidDataException: Form value count limit 2048 exceeded. > at Microsoft.AspNetCore.WebUtilities.FormReader.Append(KeyValueAccumulator& accumulator) > at Microsoft.AspNetCore.WebUtilities.FormReader.ReadFormAsync(CancellationToken cancellationToken) > at Microsoft.AspNetCore.Http.Features.FormFeature.InnerReadFormAsync(CancellationToken cancellationToken) > at Microsoft.AspNetCore.Mvc.ModelBinding.FormValueProviderFactory.AddValueProviderAsync(ValueProviderFactoryContext context) > at Microsoft.AspNetCore.Mvc.ModelBinding.CompositeValueProvider.CreateAsync(ActionContext actionContext, IList`1 factories) > at Microsoft.AspNetCore.Mvc.ModelBinding.CompositeValueProvider.CreateAsync(ControllerContext controllerContext) > at Microsoft.AspNetCore.Mvc.Internal.ControllerBinderDelegateProvider.<>c__DisplayClass0_0.<<CreateBinderDelegate>g__Bind|0>d.MoveNext() >  End of stack trace from previous location where exception was thrown  > at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeInnerFilterAsync() > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeNextResourceFilter() > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Rethrow(ResourceExecutedContext context) > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted) > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeFilterPipelineAsync() > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeAsync() > at Microsoft.AspNetCore.Builder.RouterMiddleware.Invoke(HttpContext httpContext) > at StackExchange.Profiling.MiniProfilerMiddleware.Invoke(HttpContext context) in C:\projects\dotnet\src\MiniProfiler.AspNetCore\MiniProfilerMiddleware.cs:line 94 > at Nop.Services.Authentication.AuthenticationMiddleware.Invoke(HttpContext context) in C:\andrei\nopcommerce\sources\src\Libraries\Nop.Services\Authentication\AuthenticationMiddleware.cs:line 79 > at Microsoft.AspNetCore.Localization.RequestLocalizationMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) > at Nop.Core.Http.InstallUrlMiddleware.Invoke(HttpContext context, IWebHelper webHelper) in C:\andrei\nopcommerce\sources\src\Libraries\Nop.Core\Http\InstallUrlMiddleware.cs:line 51 > at Nop.Core.Http.KeepAliveMiddleware.Invoke(HttpContext context, IWebHelper webHelper) in C:\andrei\nopcommerce\sources\src\Libraries\Nop.Core\Http\KeepAliveMiddleware.cs:line 50 > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware.Invoke(HttpContext context) >",other-file | other-file,form value count limit exceeded steps reproduce around methods admin shipping restrictions multiplied around countries get around elements form far limit full system invaliddataexception form value count limit exceeded microsoft aspnetcore webutilities formreader append keyvalueaccumulator accumulator microsoft aspnetcore webutilities formreader readformasync cancellationtoken cancellationtoken microsoft aspnetcore http features formfeature innerreadformasync cancellationtoken cancellationtoken microsoft aspnetcore mvc modelbinding formvalueproviderfactory addvalueproviderasync valueproviderfactorycontext context microsoft aspnetcore mvc modelbinding compositevalueprovider createasync actioncontext actioncontext ilist factories microsoft aspnetcore mvc modelbinding compositevalueprovider createasync controllercontext controllercontext microsoft aspnetcore mvc internal controllerbinderdelegateprovider displayclass createbinderdelegate bind movenext end stack trace previous location exception thrown microsoft aspnetcore mvc internal controlleractioninvoker invokeinnerfilterasync microsoft aspnetcore mvc internal resourceinvoker invokenextresourcefilter microsoft aspnetcore mvc internal resourceinvoker rethrow resourceexecutedcontext context microsoft aspnetcore mvc internal resourceinvoker next state next scope scope object state boolean iscompleted microsoft aspnetcore mvc internal resourceinvoker invokefilterpipelineasync microsoft aspnetcore mvc internal resourceinvoker invokeasync microsoft aspnetcore builder routermiddleware invoke httpcontext httpcontext stackexchange profiling miniprofilermiddleware invoke httpcontext context projects dotnet miniprofiler aspnetcore miniprofilermiddleware nop services authentication authenticationmiddleware invoke httpcontext context andrei sources libraries nop services authentication authenticationmiddleware microsoft aspnetcore localization requestlocalizationmiddleware invoke httpcontext context microsoft aspnetcore session sessionmiddleware invoke httpcontext context microsoft aspnetcore session sessionmiddleware invoke httpcontext context nop core http installurlmiddleware invoke httpcontext context iwebhelper webhelper andrei sources libraries nop core http installurlmiddleware nop core http keepalivemiddleware invoke httpcontext context iwebhelper webhelper andrei sources libraries nop core http keepalivemiddleware microsoft aspnetcore staticfiles staticfilemiddleware invoke httpcontext context microsoft aspnetcore staticfiles staticfilemiddleware invoke httpcontext context microsoft aspnetcore staticfiles staticfilemiddleware invoke httpcontext context microsoft aspnetcore staticfiles staticfilemiddleware invoke httpcontext context microsoft aspnetcore diagnostics statuscodepagesmiddleware invoke httpcontext context microsoft aspnetcore diagnostics statuscodepagesmiddleware invoke httpcontext context microsoft aspnetcore diagnostics exceptionhandlermiddleware invoke httpcontext context,bug,0.85,"Form value count limit 2048 exceeded. nopCommerce version: 4.1 Steps to reproduce the problem: We have around 25 methods in Admin/Shipping/Restrictions multiplied for around 250 countries we get around 6250 elements in the form, far more than 2048 limit. Full error here: > System.IO.InvalidDataException: Form value count limit 2048 exceeded. > at Microsoft.AspNetCore.WebUtilities.FormReader.Append(KeyValueAccumulator& accumulator) > at Microsoft.AspNetCore.WebUtilities.FormReader.ReadFormAsync(CancellationToken cancellationToken) > at Microsoft.AspNetCore.Http.Features.FormFeature.InnerReadFormAsync(CancellationToken cancellationToken) > at Microsoft.AspNetCore.Mvc.ModelBinding.FormValueProviderFactory.AddValueProviderAsync(ValueProviderFactoryContext context) > at Microsoft.AspNetCore.Mvc.ModelBinding.CompositeValueProvider.CreateAsync(ActionContext actionContext, IList`1 factories) > at Microsoft.AspNetCore.Mvc.ModelBinding.CompositeValueProvider.CreateAsync(ControllerContext controllerContext) > at Microsoft.AspNetCore.Mvc.Internal.ControllerBinderDelegateProvider.<>c__DisplayClass0_0.<<CreateBinderDelegate>g__Bind|0>d.MoveNext() >  End of stack trace from previous location where exception was thrown  > at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeInnerFilterAsync() > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeNextResourceFilter() > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Rethrow(ResourceExecutedContext context) > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted) > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeFilterPipelineAsync() > at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeAsync() > at Microsoft.AspNetCore.Builder.RouterMiddleware.Invoke(HttpContext httpContext) > at StackExchange.Profiling.MiniProfilerMiddleware.Invoke(HttpContext context) in C:\projects\dotnet\src\MiniProfiler.AspNetCore\MiniProfilerMiddleware.cs:line 94 > at Nop.Services.Authentication.AuthenticationMiddleware.Invoke(HttpContext context) in C:\andrei\nopcommerce\sources\src\Libraries\Nop.Services\Authentication\AuthenticationMiddleware.cs:line 79 > at Microsoft.AspNetCore.Localization.RequestLocalizationMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Session.SessionMiddleware.Invoke(HttpContext context) > at Nop.Core.Http.InstallUrlMiddleware.Invoke(HttpContext context, IWebHelper webHelper) in C:\andrei\nopcommerce\sources\src\Libraries\Nop.Core\Http\InstallUrlMiddleware.cs:line 51 > at Nop.Core.Http.KeepAliveMiddleware.Invoke(HttpContext context, IWebHelper webHelper) in C:\andrei\nopcommerce\sources\src\Libraries\Nop.Core\Http\KeepAliveMiddleware.cs:line 50 > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Diagnostics.StatusCodePagesMiddleware.Invoke(HttpContext context) > at Microsoft.AspNetCore.Diagnostics.ExceptionHandlerMiddleware.Invoke(HttpContext context) >"
5990,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/5990,"Estimate shipping not applying on the shopping cart page when enabled setting ""Use a city name for estimate shipping""","nopCommerce version: 4.50 Steps to reproduce the problem: Turn on the ""Use city name to estimate shipping"" option and try calculating shipping on the shopping cart page. You will receive a validation error for the ZipPostalCode field, which should not be validated in this case.",other-file | other-file,estimate shipping applying shopping cart page enabled setting use city name estimate shipping steps reproduce turn use city name estimate shipping option calculating shipping shopping cart page receive validation zippostalcode field validated case,bug,0.85,"Estimate shipping not applying on the shopping cart page when enabled setting ""Use a city name for estimate shipping"" nopCommerce version: 4.50 Steps to reproduce the problem: Turn on the ""Use city name to estimate shipping"" option and try calculating shipping on the shopping cart page. You will receive a validation error for the ZipPostalCode field, which should not be validated in this case."
2532,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/2532,"Make ""Country"" required in the Estimate shipping form",It has a required asterisk but you still can leave this field empty,config-file | other-file | other-file | database-file,make country required estimate shipping form required asterisk still leave field empty,bug,0.85,"Make ""Country"" required in the Estimate shipping form It has a required asterisk but you still can leave this field empty"
5198,nopCommerce,https://github.com/nopSolutions/nopCommerce/issues/5198,Don't throw an exception on incorrect model binding from URL params,"nopCommerce version: develop An exception may throw for example due to a type mismatch, when a model property is bool and the value comes in int. In this case the binding should just ignore the value and not throw an exception.",other-file,throw exception incorrect model binding url params develop exception may throw example due type mismatch model property bool value comes int case binding ignore value throw exception,bug,0.85,"Don't throw an exception on incorrect model binding from URL params nopCommerce version: develop An exception may throw for example due to a type mismatch, when a model property is bool and the value comes in int. In this case the binding should just ignore the value and not throw an exception."
